,Time,Type,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25
2,39,Clown,6.0,15.0,3.0,0.0,6.0,0.0,-9.0,-3.0,-3.0,-9.0,0.0,0.0,-6.0,3.0,6.0,9.0,0.0,6.0,-18.0,0.0,-3.0,0.0,-3.0,6.0,-6.0
0,40,Tuna,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,0.0,1.0,2.0,3.0,-1.0,-4.0,3.0,2.0,1.0,-1.0,1.0,1.0,3.0,-4.0,0.0,0.0,1.0,-1.0,-1.0
1,40,Salmon,-2.0,1.0,-4.0,2.0,-2.0,-2.0,-1.0,-2.0,6.0,-4.0,-4.0,2.0,-4.0,14.0,-8.0,-2.0,-2.0,2.0,9.0,0.0,-1.0,4.0,1.0,-1.0,-2.0
2,40,Clown,6.0,15.0,3.0,0.0,6.0,0.0,-9.0,-3.0,-3.0,-9.0,0.0,0.0,-6.0,3.0,6.0,9.0,0.0,6.0,-18.0,0.0,-3.0,0.0,-3.0,6.0,-6.0
0,41,Tuna,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,0.0,1.0,2.0,4.0,-1.0,-4.0,3.0,2.0,0.0,-1.0,1.0,0.0,3.0,-4.0,0.0,0.0,2.0,-1.0,-1.0
1,41,Salmon,-2.0,1.0,-4.0,2.0,-2.0,-2.0,-1.0,-2.0,6.0,-4.0,-4.0,2.0,-6.0,14.0,-7.0,-2.0,-2.0,2.0,8.0,0.0,-1.0,6.0,0.0,0.0,-2.0
2,41,Clown,6.0,15.0,3.0,0.0,6.0,0.0,-9.0,-3.0,-3.0,-9.0,0.0,0.0,-9.0,6.0,6.0,9.0,0.0,6.0,-18.0,0.0,-3.0,0.0,-3.0,6.0,-6.0
0,42,Tuna,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,2.0,4.0,-1.0,-4.0,4.0,1.0,0.0,-1.0,1.0,0.0,3.0,-4.0,0.0,0.0,2.0,-1.0,-1.0
1,42,Salmon,-2.0,1.0,-4.0,2.0,-2.0,-1.0,-2.0,-2.0,6.0,-4.0,-4.0,2.0,-6.0,13.0,-6.0,-2.0,-2.0,2.0,8.0,0.0,-1.0,6.0,0.0,0.0,-2.0
2,42,Clown,6.0,15.0,3.0,0.0,3.0,0.0,-9.0,-3.0,-3.0,-6.0,0.0,0.0,-9.0,6.0,6.0,9.0,0.0,6.0,-18.0,0.0,-3.0,0.0,-3.0,6.0,-6.0
0,43,Tuna,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,2.0,4.0,-1.0,-4.0,4.0,1.0,0.0,-1.0,1.0,0.0,3.0,-4.0,0.0,0.0,2.0,-1.0,-1.0
1,43,Salmon,-2.0,1.0,-4.0,2.0,-2.0,-1.0,-2.0,-2.0,5.0,-4.0,-4.0,4.0,-7.0,16.0,-7.0,-2.0,-3.0,2.0,6.0,1.0,-1.0,6.0,0.0,0.0,-2.0
2,43,Clown,6.0,15.0,3.0,0.0,3.0,0.0,-9.0,-3.0,-3.0,-6.0,0.0,0.0,-6.0,3.0,6.0,9.0,0.0,6.0,-18.0,0.0,-3.0,0.0,-3.0,6.0,-6.0
0,44,Tuna,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-5.0,5.0,1.0,0.0,-1.0,1.0,0.0,2.0,-4.0,0.0,0.0,2.0,-1.0,-1.0
1,44,Salmon,-1.0,1.0,-4.0,2.0,-2.0,-2.0,-1.0,-2.0,3.0,-4.0,-4.0,3.0,-6.0,16.0,-6.0,-2.0,-3.0,3.0,6.0,1.0,-1.0,6.0,-1.0,0.0,-2.0
2,44,Clown,9.0,12.0,3.0,0.0,3.0,0.0,-9.0,-3.0,-3.0,-6.0,0.0,0.0,-6.0,3.0,6.0,9.0,0.0,6.0,-18.0,0.0,-3.0,0.0,-3.0,6.0,-6.0
0,45,Tuna,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-5.0,6.0,0.0,0.0,-1.0,1.0,0.0,2.0,-4.0,0.0,0.0,2.0,-1.0,-1.0
1,45,Salmon,-1.0,1.0,-4.0,2.0,-2.0,-1.0,0.0,-3.0,4.0,-4.0,-4.0,2.0,-6.0,15.0,-6.0,-2.0,-3.0,3.0,5.0,1.0,-1.0,7.0,-1.0,0.0,-2.0
2,45,Clown,9.0,12.0,3.0,0.0,3.0,0.0,-9.0,-3.0,-3.0,-6.0,0.0,0.0,-6.0,3.0,6.0,9.0,0.0,9.0,-18.0,0.0,-3.0,0.0,-6.0,6.0,-6.0
0,46,Tuna,-1.0,1.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-5.0,6.0,0.0,0.0,-1.0,1.0,0.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,46,Salmon,-1.0,1.0,-4.0,2.0,-2.0,-1.0,0.0,-3.0,4.0,-4.0,-4.0,3.0,-7.0,17.0,-7.0,-2.0,-3.0,3.0,3.0,1.0,-1.0,6.0,-1.0,2.0,-2.0
2,46,Clown,9.0,12.0,3.0,0.0,3.0,0.0,-9.0,0.0,-6.0,-6.0,0.0,0.0,-6.0,3.0,6.0,9.0,0.0,9.0,-18.0,0.0,-3.0,0.0,-6.0,6.0,-6.0
0,47,Tuna,-2.0,2.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-5.0,5.0,1.0,0.0,-1.0,1.0,0.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,47,Salmon,-1.0,1.0,-4.0,2.0,-2.0,-2.0,1.0,-4.0,4.0,-4.0,-4.0,3.0,-6.0,16.0,-6.0,-2.0,-3.0,3.0,3.0,1.0,-1.0,6.0,-1.0,2.0,-2.0
2,47,Clown,9.0,12.0,3.0,0.0,0.0,0.0,-9.0,0.0,-6.0,-3.0,0.0,0.0,-6.0,3.0,6.0,9.0,0.0,9.0,-18.0,0.0,-3.0,0.0,-6.0,6.0,-6.0
0,48,Tuna,-2.0,2.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-5.0,6.0,1.0,0.0,-1.0,1.0,-1.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,48,Salmon,-1.0,1.0,-4.0,2.0,-2.0,-2.0,2.0,-5.0,3.0,-3.0,-4.0,3.0,-6.0,15.0,-5.0,-2.0,-3.0,4.0,3.0,1.0,-1.0,6.0,-2.0,2.0,-2.0
2,48,Clown,9.0,12.0,3.0,0.0,0.0,0.0,-9.0,0.0,-6.0,-3.0,0.0,0.0,-6.0,6.0,6.0,9.0,0.0,9.0,-18.0,0.0,-3.0,0.0,-6.0,3.0,-6.0
0,49,Tuna,-2.0,2.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-6.0,7.0,1.0,0.0,-1.0,1.0,-1.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,49,Salmon,-1.0,1.0,-4.0,2.0,-2.0,-2.0,2.0,-4.0,3.0,-3.0,-4.0,3.0,-6.0,15.0,-5.0,-2.0,-3.0,4.0,2.0,1.0,-2.0,8.0,-3.0,2.0,-2.0
2,49,Clown,9.0,12.0,3.0,0.0,0.0,0.0,-9.0,0.0,-6.0,-3.0,0.0,0.0,-6.0,9.0,6.0,9.0,0.0,9.0,-21.0,0.0,-3.0,0.0,-6.0,3.0,-6.0
0,50,Tuna,-2.0,2.0,-1.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-6.0,5.0,1.0,1.0,-1.0,1.0,0.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,50,Salmon,-1.0,1.0,-4.0,1.0,-1.0,-2.0,2.0,-4.0,3.0,-3.0,-4.0,3.0,-5.0,14.0,-5.0,-2.0,-3.0,4.0,2.0,1.0,-2.0,7.0,-2.0,2.0,-2.0
2,50,Clown,9.0,12.0,3.0,0.0,0.0,0.0,-9.0,0.0,-6.0,-3.0,0.0,0.0,-6.0,9.0,6.0,9.0,0.0,9.0,-21.0,0.0,-3.0,0.0,-6.0,3.0,-6.0
0,51,Tuna,-2.0,3.0,-2.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-6.0,5.0,1.0,1.0,-1.0,1.0,0.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,51,Salmon,-1.0,1.0,-4.0,1.0,-1.0,-2.0,2.0,-4.0,3.0,-3.0,-4.0,3.0,-5.0,14.0,-5.0,-2.0,-3.0,3.0,2.0,1.0,-2.0,7.0,-2.0,3.0,-2.0
2,51,Clown,9.0,12.0,0.0,0.0,0.0,0.0,-9.0,3.0,-6.0,-3.0,0.0,0.0,-6.0,6.0,9.0,9.0,0.0,9.0,-21.0,0.0,-3.0,0.0,-6.0,3.0,-6.0
0,52,Tuna,-2.0,3.0,-2.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-6.0,5.0,1.0,1.0,-1.0,1.0,0.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,52,Salmon,-2.0,3.0,-4.0,1.0,-1.0,-2.0,1.0,-4.0,4.0,-4.0,-4.0,3.0,-5.0,14.0,-5.0,-2.0,-3.0,3.0,1.0,1.0,-2.0,9.0,-4.0,4.0,-2.0
2,52,Clown,9.0,12.0,0.0,0.0,0.0,0.0,-9.0,3.0,-6.0,-3.0,0.0,0.0,-3.0,3.0,9.0,9.0,0.0,9.0,-21.0,0.0,-3.0,0.0,-6.0,3.0,-6.0
0,53,Tuna,-2.0,3.0,-2.0,-2.0,-1.0,-2.0,-1.0,2.0,3.0,4.0,-1.0,-6.0,5.0,0.0,1.0,-1.0,1.0,1.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,53,Salmon,-2.0,3.0,-4.0,1.0,-1.0,-2.0,1.0,-2.0,4.0,-5.0,-4.0,2.0,-5.0,13.0,-4.0,-2.0,-3.0,3.0,0.0,2.0,-2.0,9.0,-4.0,5.0,-3.0
2,53,Clown,9.0,12.0,0.0,0.0,-3.0,0.0,-9.0,3.0,-6.0,0.0,0.0,0.0,-3.0,3.0,9.0,9.0,0.0,9.0,-21.0,0.0,-3.0,0.0,-6.0,3.0,-6.0
0,54,Tuna,-2.0,3.0,-2.0,-2.0,-1.0,-2.0,-1.0,1.0,3.0,4.0,-1.0,-6.0,6.0,0.0,1.0,-1.0,1.0,1.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,54,Salmon,-3.0,3.0,-4.0,1.0,-1.0,0.0,0.0,-2.0,5.0,-5.0,-4.0,2.0,-5.0,12.0,-4.0,-2.0,-3.0,3.0,0.0,2.0,-2.0,9.0,-4.0,5.0,-3.0
2,54,Clown,9.0,12.0,0.0,0.0,-3.0,0.0,-9.0,3.0,-6.0,0.0,0.0,0.0,-3.0,3.0,9.0,9.0,0.0,9.0,-21.0,0.0,-3.0,0.0,-6.0,3.0,-6.0
0,55,Tuna,-2.0,4.0,-2.0,-2.0,-1.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-7.0,7.0,0.0,1.0,-1.0,1.0,1.0,3.0,-5.0,0.0,1.0,1.0,-1.0,-1.0
1,55,Salmon,-4.0,6.0,-4.0,1.0,-1.0,0.0,-2.0,-3.0,5.0,-5.0,-4.0,2.0,-4.0,11.0,-3.0,-2.0,-3.0,3.0,0.0,2.0,-1.0,8.0,-4.0,5.0,-3.0
2,55,Clown,9.0,12.0,0.0,0.0,-3.0,0.0,-12.0,6.0,-6.0,0.0,0.0,0.0,-3.0,3.0,9.0,9.0,0.0,9.0,-21.0,0.0,-6.0,3.0,-6.0,3.0,-6.0
0,56,Tuna,-2.0,4.0,-2.0,-2.0,-1.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-8.0,8.0,0.0,1.0,-1.0,1.0,1.0,3.0,-5.0,0.0,1.0,1.0,-1.0,-1.0
1,56,Salmon,-4.0,6.0,-4.0,1.0,-1.0,1.0,-3.0,-3.0,5.0,-5.0,-4.0,2.0,-4.0,12.0,-4.0,-2.0,-3.0,3.0,-2.0,4.0,-1.0,8.0,-4.0,5.0,-3.0
2,56,Clown,9.0,12.0,3.0,-3.0,-3.0,0.0,-12.0,6.0,-6.0,0.0,0.0,0.0,-3.0,0.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-6.0,3.0,-6.0
0,57,Tuna,-2.0,4.0,-2.0,-1.0,-2.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-8.0,8.0,0.0,1.0,-1.0,1.0,1.0,3.0,-5.0,0.0,1.0,1.0,-1.0,-1.0
1,57,Salmon,-4.0,6.0,-4.0,1.0,-1.0,0.0,-1.0,-3.0,5.0,-5.0,-4.0,1.0,-4.0,12.0,-4.0,-2.0,-3.0,4.0,-4.0,5.0,-1.0,8.0,-4.0,5.0,-3.0
2,57,Clown,9.0,12.0,3.0,-3.0,-6.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-3.0,0.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-9.0,6.0,-6.0
0,58,Tuna,-2.0,4.0,-2.0,-1.0,-2.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-8.0,8.0,1.0,0.0,-1.0,1.0,2.0,2.0,-5.0,0.0,1.0,1.0,-1.0,-1.0
1,58,Salmon,-4.0,7.0,-4.0,1.0,-1.0,0.0,-2.0,-3.0,6.0,-5.0,-4.0,1.0,-4.0,10.0,-4.0,-2.0,-3.0,4.0,-2.0,4.0,-1.0,8.0,-4.0,5.0,-3.0
2,58,Clown,9.0,12.0,3.0,-3.0,-6.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-3.0,0.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-9.0,6.0,-6.0
0,59,Tuna,-2.0,4.0,-2.0,-1.0,-2.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-9.0,9.0,1.0,0.0,-1.0,1.0,2.0,2.0,-5.0,0.0,1.0,1.0,-1.0,-1.0
1,59,Salmon,-4.0,7.0,-4.0,1.0,-1.0,0.0,-1.0,-5.0,6.0,-5.0,-4.0,1.0,-4.0,10.0,-4.0,-2.0,-3.0,4.0,-1.0,4.0,1.0,6.0,-4.0,5.0,-3.0
2,59,Clown,9.0,12.0,3.0,-3.0,-6.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-3.0,0.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-9.0,6.0,-6.0
0,60,Tuna,-2.0,4.0,-2.0,-1.0,-2.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-9.0,10.0,1.0,0.0,-1.0,1.0,1.0,2.0,-5.0,0.0,1.0,1.0,-1.0,-1.0
1,60,Salmon,-4.0,7.0,-4.0,2.0,-1.0,0.0,-1.0,-5.0,6.0,-5.0,-4.0,1.0,-4.0,9.0,-4.0,-2.0,-3.0,4.0,1.0,4.0,1.0,6.0,-4.0,3.0,-3.0
2,60,Clown,9.0,12.0,3.0,-3.0,-6.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-3.0,0.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-9.0,6.0,-6.0
0,61,Tuna,-2.0,4.0,-2.0,-1.0,-2.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-9.0,10.0,2.0,0.0,-1.0,1.0,1.0,1.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,61,Salmon,-4.0,7.0,-4.0,2.0,-1.0,1.0,-2.0,-5.0,6.0,-5.0,-4.0,1.0,-3.0,8.0,-4.0,-2.0,-3.0,4.0,1.0,4.0,1.0,7.0,-5.0,3.0,-3.0
2,61,Clown,9.0,12.0,3.0,-3.0,-6.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-3.0,0.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-9.0,6.0,-6.0
0,62,Tuna,-2.0,4.0,-2.0,-2.0,-1.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-9.0,10.0,2.0,0.0,-1.0,1.0,1.0,1.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,62,Salmon,-4.0,7.0,-4.0,2.0,-1.0,1.0,-2.0,-4.0,6.0,-5.0,-4.0,1.0,-4.0,9.0,-5.0,-2.0,-3.0,4.0,0.0,5.0,1.0,7.0,-5.0,3.0,-3.0
2,62,Clown,9.0,12.0,3.0,-3.0,-6.0,0.0,-12.0,6.0,-9.0,3.0,0.0,0.0,-3.0,3.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-9.0,6.0,-6.0
0,63,Tuna,-2.0,4.0,-2.0,-2.0,-1.0,-2.0,-3.0,2.0,3.0,4.0,-1.0,-9.0,10.0,2.0,0.0,-1.0,1.0,1.0,1.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,63,Salmon,-4.0,7.0,-4.0,2.0,-1.0,1.0,-2.0,-5.0,8.0,-5.0,-4.0,1.0,-4.0,7.0,-5.0,-2.0,-3.0,4.0,1.0,5.0,1.0,7.0,-5.0,3.0,-3.0
2,63,Clown,9.0,12.0,3.0,-3.0,-6.0,0.0,-12.0,6.0,-9.0,3.0,0.0,0.0,-3.0,3.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-12.0,9.0,-6.0
0,64,Tuna,-2.0,4.0,-2.0,-2.0,-1.0,-2.0,-2.0,1.0,3.0,4.0,-1.0,-9.0,11.0,2.0,0.0,-1.0,1.0,0.0,1.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,64,Salmon,-4.0,6.0,-4.0,2.0,-1.0,1.0,-2.0,-5.0,8.0,-5.0,-4.0,2.0,-4.0,7.0,-5.0,-2.0,-3.0,4.0,1.0,4.0,1.0,7.0,-4.0,3.0,-3.0
2,64,Clown,9.0,12.0,3.0,-6.0,-6.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-3.0,3.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-12.0,9.0,-6.0
0,65,Tuna,-2.0,4.0,-2.0,-2.0,-1.0,-2.0,-2.0,1.0,3.0,4.0,-1.0,-9.0,11.0,2.0,0.0,-1.0,0.0,1.0,1.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,65,Salmon,-3.0,6.0,-4.0,1.0,-1.0,0.0,-2.0,-5.0,9.0,-5.0,-4.0,2.0,-4.0,6.0,-5.0,-2.0,-2.0,4.0,3.0,2.0,3.0,4.0,-4.0,4.0,-3.0
2,65,Clown,9.0,12.0,3.0,-6.0,-6.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-3.0,3.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-12.0,12.0,-9.0
0,66,Tuna,-2.0,4.0,-2.0,-2.0,-1.0,-2.0,-3.0,2.0,4.0,3.0,-1.0,-8.0,11.0,1.0,0.0,-1.0,-1.0,1.0,2.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,66,Salmon,-2.0,7.0,-4.0,1.0,-1.0,-1.0,-4.0,-5.0,10.0,-5.0,-4.0,3.0,-3.0,5.0,-5.0,-2.0,-2.0,4.0,2.0,2.0,3.0,5.0,-5.0,4.0,-3.0
2,66,Clown,9.0,12.0,3.0,-6.0,-6.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-6.0,6.0,9.0,9.0,0.0,9.0,-18.0,0.0,-6.0,3.0,-12.0,12.0,-9.0
0,67,Tuna,-2.0,4.0,-2.0,-3.0,0.0,-2.0,-3.0,2.0,4.0,3.0,-1.0,-8.0,11.0,1.0,0.0,-1.0,-1.0,1.0,2.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,67,Salmon,-2.0,7.0,-4.0,1.0,-1.0,-1.0,-4.0,-5.0,10.0,-5.0,-4.0,3.0,-2.0,5.0,-6.0,-2.0,-2.0,4.0,2.0,2.0,3.0,5.0,-5.0,4.0,-3.0
2,67,Clown,9.0,12.0,3.0,-3.0,-9.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-6.0,6.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-12.0,9.0,-9.0
0,68,Tuna,-2.0,4.0,-2.0,-3.0,1.0,-2.0,-3.0,2.0,4.0,2.0,-1.0,-8.0,11.0,1.0,0.0,-1.0,-1.0,1.0,2.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,68,Salmon,-2.0,6.0,-4.0,1.0,-1.0,-1.0,-2.0,-6.0,11.0,-5.0,-4.0,3.0,-2.0,5.0,-6.0,-2.0,-2.0,4.0,0.0,2.0,4.0,4.0,-5.0,5.0,-3.0
2,68,Clown,9.0,12.0,3.0,-3.0,-9.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-6.0,6.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-12.0,9.0,-9.0
0,69,Tuna,-2.0,4.0,-2.0,-3.0,1.0,-2.0,-3.0,2.0,4.0,2.0,-1.0,-8.0,12.0,1.0,0.0,-1.0,-1.0,0.0,2.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,69,Salmon,-2.0,6.0,-4.0,1.0,-1.0,-1.0,-2.0,-6.0,11.0,-5.0,-4.0,3.0,-2.0,5.0,-6.0,-2.0,-2.0,4.0,1.0,1.0,4.0,4.0,-5.0,4.0,-2.0
2,69,Clown,9.0,12.0,3.0,-3.0,-9.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-9.0,9.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-9.0,6.0,-9.0
0,70,Tuna,-2.0,5.0,-2.0,-3.0,1.0,-2.0,-4.0,2.0,4.0,2.0,-1.0,-8.0,12.0,1.0,0.0,-1.0,-1.0,0.0,2.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,70,Salmon,-2.0,7.0,-4.0,1.0,-1.0,-1.0,-3.0,-6.0,11.0,-5.0,-4.0,3.0,-3.0,6.0,-6.0,-2.0,-2.0,4.0,1.0,1.0,5.0,3.0,-5.0,4.0,-2.0
2,70,Clown,9.0,12.0,3.0,0.0,-12.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-9.0,9.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-9.0,6.0,-9.0
0,71,Tuna,-2.0,5.0,-2.0,-3.0,1.0,-2.0,-4.0,2.0,4.0,2.0,-1.0,-8.0,12.0,1.0,0.0,-1.0,-1.0,-1.0,3.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,71,Salmon,-1.0,7.0,-4.0,1.0,-1.0,-2.0,-3.0,-5.0,10.0,-5.0,-4.0,3.0,-3.0,6.0,-6.0,-2.0,-2.0,4.0,0.0,1.0,5.0,3.0,-5.0,5.0,-2.0
2,71,Clown,9.0,12.0,3.0,0.0,-12.0,0.0,-12.0,6.0,-6.0,3.0,0.0,0.0,-9.0,9.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-9.0,6.0,-9.0
0,72,Tuna,-2.0,5.0,-2.0,-3.0,1.0,-2.0,-4.0,2.0,4.0,2.0,-1.0,-8.0,13.0,1.0,-1.0,-1.0,-1.0,-2.0,4.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,72,Salmon,-1.0,7.0,-4.0,3.0,-2.0,-2.0,-3.0,-4.0,8.0,-5.0,-4.0,3.0,-3.0,7.0,-6.0,-2.0,-2.0,4.0,-1.0,1.0,5.0,4.0,-6.0,5.0,-2.0
2,72,Clown,9.0,12.0,3.0,0.0,-12.0,-3.0,-9.0,6.0,-6.0,3.0,0.0,0.0,-9.0,9.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-9.0,6.0,-9.0
0,73,Tuna,-2.0,5.0,-2.0,-3.0,1.0,-2.0,-3.0,2.0,4.0,2.0,-1.0,-9.0,12.0,3.0,-2.0,-1.0,-1.0,-2.0,4.0,-5.0,0.0,0.0,2.0,-1.0,-1.0
1,73,Salmon,-1.0,8.0,-4.0,3.0,-2.0,-2.0,-3.0,-4.0,8.0,-5.0,-4.0,2.0,-3.0,7.0,-6.0,-2.0,-2.0,5.0,-2.0,1.0,6.0,3.0,-6.0,5.0,-2.0
2,73,Clown,9.0,12.0,3.0,0.0,-12.0,-3.0,-9.0,6.0,-6.0,3.0,0.0,0.0,-9.0,9.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-12.0,9.0,-9.0
0,74,Tuna,-2.0,5.0,-2.0,-3.0,1.0,-2.0,-3.0,2.0,4.0,2.0,-1.0,-9.0,12.0,3.0,-2.0,-1.0,-1.0,-2.0,4.0,-5.0,1.0,-1.0,3.0,-2.0,-1.0
1,74,Salmon,-1.0,8.0,-4.0,3.0,-2.0,-2.0,-2.0,-5.0,8.0,-5.0,-4.0,2.0,-3.0,7.0,-6.0,-2.0,-2.0,5.0,-3.0,1.0,6.0,3.0,-6.0,6.0,-2.0
2,74,Clown,6.0,15.0,3.0,0.0,-12.0,-3.0,-12.0,9.0,-6.0,3.0,0.0,0.0,-12.0,12.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-15.0,12.0,-9.0
0,75,Tuna,-2.0,5.0,-2.0,-3.0,1.0,-2.0,-3.0,2.0,4.0,2.0,-1.0,-9.0,12.0,3.0,-2.0,-1.0,-1.0,-2.0,4.0,-5.0,1.0,-1.0,3.0,-2.0,-1.0
1,75,Salmon,-1.0,8.0,-4.0,3.0,-2.0,-2.0,-2.0,-5.0,8.0,-5.0,-4.0,2.0,-2.0,6.0,-6.0,-1.0,-2.0,5.0,-5.0,1.0,5.0,3.0,-6.0,8.0,-2.0
2,75,Clown,6.0,15.0,3.0,0.0,-12.0,-3.0,-12.0,9.0,-6.0,3.0,0.0,0.0,-12.0,12.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-15.0,12.0,-9.0
0,76,Tuna,-2.0,5.0,-2.0,-3.0,1.0,-2.0,-3.0,2.0,4.0,2.0,-1.0,-9.0,12.0,3.0,-2.0,-1.0,0.0,-2.0,3.0,-5.0,1.0,-1.0,3.0,-2.0,-1.0
1,76,Salmon,-1.0,8.0,-4.0,3.0,-2.0,-2.0,-2.0,-4.0,9.0,-5.0,-4.0,2.0,-3.0,6.0,-6.0,-1.0,-1.0,5.0,-6.0,1.0,5.0,2.0,-6.0,8.0,-2.0
2,76,Clown,6.0,15.0,3.0,0.0,-12.0,-6.0,-9.0,9.0,-6.0,3.0,0.0,0.0,-12.0,12.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-15.0,12.0,-9.0
0,77,Tuna,-2.0,5.0,-2.0,-3.0,1.0,-2.0,-3.0,2.0,5.0,2.0,-1.0,-9.0,12.0,2.0,-2.0,-1.0,0.0,-1.0,2.0,-5.0,1.0,-1.0,3.0,-2.0,-1.0
1,77,Salmon,0.0,8.0,-4.0,2.0,-1.0,-3.0,-2.0,-3.0,8.0,-5.0,-4.0,2.0,-3.0,7.0,-6.0,-1.0,-1.0,5.0,-7.0,1.0,5.0,2.0,-6.0,8.0,-2.0
2,77,Clown,6.0,15.0,3.0,0.0,-12.0,-6.0,-9.0,9.0,-6.0,3.0,0.0,0.0,-12.0,12.0,9.0,9.0,0.0,9.0,-15.0,0.0,-6.0,3.0,-15.0,12.0,-9.0
